spec,date,tags,year,month
frontend,2019-01-01,"[{""tech"": ""javascript"", ""freq"": ""71.43%""}, {""tech"": ""css"", ""freq"": ""67.14%""}, {""tech"": ""html"", ""freq"": ""67.14%""}, {""tech"": ""sql"", ""freq"": ""40.0%""}, {""tech"": ""web"", ""freq"": ""37.14%""}, {""tech"": ""git"", ""freq"": ""31.43%""}, {""tech"": ""php"", ""freq"": ""25.71%""}, {""tech"": ""jquery"", ""freq"": ""22.86%""}, {""tech"": ""mysql"", ""freq"": ""20.0%""}, {""tech"": ""c#"", ""freq"": ""18.57%""}]",2019,01
frontend,2019-02-01,"[{""tech"": ""html"", ""freq"": ""90.91%""}, {""tech"": ""css"", ""freq"": ""70.45%""}, {""tech"": ""javascript"", ""freq"": ""46.59%""}, {""tech"": ""php"", ""freq"": ""35.23%""}, {""tech"": ""mysql"", ""freq"": ""34.09%""}, {""tech"": ""jquery"", ""freq"": ""31.82%""}, {""tech"": ""web"", ""freq"": ""26.14%""}, {""tech"": ""sql"", ""freq"": ""21.59%""}, {""tech"": ""git"", ""freq"": ""15.91%""}, {""tech"": ""seo"", ""freq"": ""15.91%""}]",2019,02
frontend,2019-03-01,"[{""tech"": ""html"", ""freq"": ""86.73%""}, {""tech"": ""css"", ""freq"": ""73.47%""}, {""tech"": ""javascript"", ""freq"": ""69.39%""}, {""tech"": ""web"", ""freq"": ""37.76%""}, {""tech"": ""git"", ""freq"": ""34.69%""}, {""tech"": ""php"", ""freq"": ""31.63%""}, {""tech"": ""jquery"", ""freq"": ""29.59%""}, {""tech"": ""mysql"", ""freq"": ""25.51%""}, {""tech"": ""sql"", ""freq"": ""21.43%""}, {""tech"": ""angular"", ""freq"": ""15.31%""}]",2019,03
frontend,2019-04-01,"[{""tech"": ""html"", ""freq"": ""75.26%""}, {""tech"": ""css"", ""freq"": ""74.23%""}, {""tech"": ""javascript"", ""freq"": ""70.1%""}, {""tech"": ""git"", ""freq"": ""29.9%""}, {""tech"": ""mysql"", ""freq"": ""29.9%""}, {""tech"": ""php"", ""freq"": ""29.9%""}, {""tech"": ""web"", ""freq"": ""29.9%""}, {""tech"": ""jquery"", ""freq"": ""27.84%""}, {""tech"": ""api"", ""freq"": ""22.68%""}, {""tech"": ""sql"", ""freq"": ""22.68%""}]",2019,04
frontend,2019-05-01,"[{""tech"": ""javascript"", ""freq"": ""80.0%""}, {""tech"": ""html"", ""freq"": ""75.79%""}, {""tech"": ""css"", ""freq"": ""71.58%""}, {""tech"": ""mysql"", ""freq"": ""33.68%""}, {""tech"": ""php"", ""freq"": ""31.58%""}, {""tech"": ""jquery"", ""freq"": ""29.47%""}, {""tech"": ""git"", ""freq"": ""25.26%""}, {""tech"": ""sql"", ""freq"": ""24.21%""}, {""tech"": ""web"", ""freq"": ""23.16%""}, {""tech"": ""angular"", ""freq"": ""18.95%""}]",2019,05
frontend,2019-06-01,"[{""tech"": ""html"", ""freq"": ""80.23%""}, {""tech"": ""css"", ""freq"": ""75.58%""}, {""tech"": ""javascript"", ""freq"": ""67.44%""}, {""tech"": ""web"", ""freq"": ""37.21%""}, {""tech"": ""php"", ""freq"": ""36.05%""}, {""tech"": ""mysql"", ""freq"": ""32.56%""}, {""tech"": ""jquery"", ""freq"": ""26.74%""}, {""tech"": ""sql"", ""freq"": ""19.77%""}, {""tech"": ""api"", ""freq"": ""18.6%""}, {""tech"": ""git"", ""freq"": ""18.6%""}]",2019,06
frontend,2019-07-01,"[{""tech"": ""css"", ""freq"": ""80.82%""}, {""tech"": ""html"", ""freq"": ""75.34%""}, {""tech"": ""javascript"", ""freq"": ""64.38%""}, {""tech"": ""php"", ""freq"": ""41.1%""}, {""tech"": ""web"", ""freq"": ""31.51%""}, {""tech"": ""git"", ""freq"": ""27.4%""}, {""tech"": ""jquery"", ""freq"": ""24.66%""}, {""tech"": ""mysql"", ""freq"": ""21.92%""}, {""tech"": ""sql"", ""freq"": ""21.92%""}, {""tech"": ""angular"", ""freq"": ""21.92%""}]",2019,07
frontend,2019-08-01,"[{""tech"": ""javascript"", ""freq"": ""66.67%""}, {""tech"": ""css"", ""freq"": ""64.0%""}, {""tech"": ""html"", ""freq"": ""58.67%""}, {""tech"": ""git"", ""freq"": ""40.0%""}, {""tech"": ""jquery"", ""freq"": ""32.0%""}, {""tech"": ""web"", ""freq"": ""28.0%""}, {""tech"": ""php"", ""freq"": ""22.67%""}, {""tech"": ""mysql"", ""freq"": ""20.0%""}, {""tech"": ""api"", ""freq"": ""20.0%""}, {""tech"": ""angular"", ""freq"": ""17.33%""}]",2019,08
frontend,2019-09-01,"[{""tech"": ""html"", ""freq"": ""78.57%""}, {""tech"": ""css"", ""freq"": ""77.68%""}, {""tech"": ""javascript"", ""freq"": ""69.64%""}, {""tech"": ""php"", ""freq"": ""43.75%""}, {""tech"": ""jquery"", ""freq"": ""38.39%""}, {""tech"": ""mysql"", ""freq"": ""34.82%""}, {""tech"": ""git"", ""freq"": ""34.82%""}, {""tech"": ""web"", ""freq"": ""33.93%""}, {""tech"": ""sql"", ""freq"": ""24.11%""}, {""tech"": ""ajax"", ""freq"": ""17.86%""}]",2019,09
frontend,2019-10-01,"[{""tech"": ""html"", ""freq"": ""89.66%""}, {""tech"": ""javascript"", ""freq"": ""72.41%""}, {""tech"": ""css"", ""freq"": ""68.97%""}, {""tech"": ""php"", ""freq"": ""34.48%""}, {""tech"": ""web"", ""freq"": ""32.76%""}, {""tech"": ""sql"", ""freq"": ""32.76%""}, {""tech"": ""xml"", ""freq"": ""32.76%""}, {""tech"": ""jquery"", ""freq"": ""27.59%""}, {""tech"": ""mysql"", ""freq"": ""25.86%""}, {""tech"": ""git"", ""freq"": ""22.41%""}]",2019,10
frontend,2019-11-01,"[{""tech"": ""html"", ""freq"": ""82.14%""}, {""tech"": ""css"", ""freq"": ""69.64%""}, {""tech"": ""javascript"", ""freq"": ""48.21%""}, {""tech"": ""web"", ""freq"": ""39.29%""}, {""tech"": ""git"", ""freq"": ""33.93%""}, {""tech"": ""mysql"", ""freq"": ""28.57%""}, {""tech"": ""php"", ""freq"": ""26.79%""}, {""tech"": ""jquery"", ""freq"": ""26.79%""}, {""tech"": ""api"", ""freq"": ""23.21%""}, {""tech"": ""sql"", ""freq"": ""19.64%""}]",2019,11
frontend,2019-12-01,"[{""tech"": ""html"", ""freq"": ""89.86%""}, {""tech"": ""css"", ""freq"": ""86.96%""}, {""tech"": ""javascript"", ""freq"": ""56.52%""}, {""tech"": ""php"", ""freq"": ""42.03%""}, {""tech"": ""sql"", ""freq"": ""37.68%""}, {""tech"": ""mysql"", ""freq"": ""37.68%""}, {""tech"": ""git"", ""freq"": ""30.43%""}, {""tech"": ""jquery"", ""freq"": ""28.99%""}, {""tech"": ""web"", ""freq"": ""18.84%""}, {""tech"": ""api"", ""freq"": ""18.84%""}]",2019,12
frontend,2020-01-01,"[{""tech"": ""html"", ""freq"": ""84.21%""}, {""tech"": ""javascript"", ""freq"": ""65.79%""}, {""tech"": ""css"", ""freq"": ""63.16%""}, {""tech"": ""web"", ""freq"": ""36.84%""}, {""tech"": ""mysql"", ""freq"": ""36.84%""}, {""tech"": ""sql"", ""freq"": ""28.95%""}, {""tech"": ""api"", ""freq"": ""28.95%""}, {""tech"": ""backend"", ""freq"": ""23.68%""}, {""tech"": ""git"", ""freq"": ""21.05%""}, {""tech"": ""php"", ""freq"": ""21.05%""}]",2020,01
frontend,2020-02-01,"[{""tech"": ""javascript"", ""freq"": ""71.7%""}, {""tech"": ""html"", ""freq"": ""67.92%""}, {""tech"": ""css"", ""freq"": ""64.15%""}, {""tech"": ""git"", ""freq"": ""37.74%""}, {""tech"": ""web"", ""freq"": ""33.96%""}, {""tech"": ""mysql"", ""freq"": ""32.08%""}, {""tech"": ""php"", ""freq"": ""28.3%""}, {""tech"": ""api"", ""freq"": ""26.42%""}, {""tech"": ""angular"", ""freq"": ""24.53%""}, {""tech"": ""sql"", ""freq"": ""20.75%""}]",2020,02
frontend,2020-03-01,"[{""tech"": ""html"", ""freq"": ""98.82%""}, {""tech"": ""javascript"", ""freq"": ""97.85%""}, {""tech"": ""jquery"", ""freq"": ""93.76%""}, {""tech"": ""api"", ""freq"": ""93.33%""}, {""tech"": ""xml"", ""freq"": ""93.0%""}, {""tech"": ""sql"", ""freq"": ""50.48%""}, {""tech"": ""php"", ""freq"": ""45.86%""}, {""tech"": ""css"", ""freq"": ""4.31%""}, {""tech"": ""web"", ""freq"": ""3.12%""}, {""tech"": ""git"", ""freq"": ""2.91%""}]",2020,03
frontend,2020-04-01,"[{""tech"": ""html"", ""freq"": ""84.0%""}, {""tech"": ""css"", ""freq"": ""84.0%""}, {""tech"": ""javascript"", ""freq"": ""70.0%""}, {""tech"": ""rest"", ""freq"": ""36.0%""}, {""tech"": ""api"", ""freq"": ""36.0%""}, {""tech"": ""sql"", ""freq"": ""32.0%""}, {""tech"": ""webpack"", ""freq"": ""32.0%""}, {""tech"": ""angular"", ""freq"": ""32.0%""}, {""tech"": ""git"", ""freq"": ""28.0%""}, {""tech"": ""jquery"", ""freq"": ""26.0%""}]",2020,04
frontend,2020-05-01,"[{""tech"": ""css"", ""freq"": ""87.72%""}, {""tech"": ""html"", ""freq"": ""87.72%""}, {""tech"": ""javascript"", ""freq"": ""63.16%""}, {""tech"": ""git"", ""freq"": ""61.4%""}, {""tech"": ""angular"", ""freq"": ""43.86%""}, {""tech"": ""redux"", ""freq"": ""43.86%""}, {""tech"": ""jira"", ""freq"": ""43.86%""}, {""tech"": ""ios"", ""freq"": ""40.35%""}, {""tech"": ""android"", ""freq"": ""40.35%""}, {""tech"": ""java"", ""freq"": ""40.35%""}]",2020,05
frontend,2020-06-01,"[{""tech"": ""html"", ""freq"": ""78.38%""}, {""tech"": ""css"", ""freq"": ""75.68%""}, {""tech"": ""javascript"", ""freq"": ""54.05%""}, {""tech"": ""php"", ""freq"": ""35.14%""}, {""tech"": ""jquery"", ""freq"": ""29.73%""}, {""tech"": ""analytics"", ""freq"": ""24.32%""}, {""tech"": ""seo"", ""freq"": ""24.32%""}, {""tech"": ""web"", ""freq"": ""24.32%""}, {""tech"": ""git"", ""freq"": ""24.32%""}, {""tech"": ""sql"", ""freq"": ""18.92%""}]",2020,06
frontend,2020-07-01,"[{""tech"": ""javascript"", ""freq"": ""75.0%""}, {""tech"": ""css"", ""freq"": ""73.84%""}, {""tech"": ""html"", ""freq"": ""72.67%""}, {""tech"": ""php"", ""freq"": ""51.74%""}, {""tech"": ""mysql"", ""freq"": ""40.7%""}, {""tech"": ""git"", ""freq"": ""26.16%""}, {""tech"": ""sql"", ""freq"": ""22.09%""}, {""tech"": ""web"", ""freq"": ""18.6%""}, {""tech"": ""jquery"", ""freq"": ""17.44%""}, {""tech"": ""api"", ""freq"": ""16.28%""}]",2020,07
frontend,2020-08-01,"[{""tech"": ""html"", ""freq"": ""89.44%""}, {""tech"": ""javascript"", ""freq"": ""88.78%""}, {""tech"": ""php"", ""freq"": ""80.86%""}, {""tech"": ""css"", ""freq"": ""54.29%""}, {""tech"": ""mysql"", ""freq"": ""42.74%""}, {""tech"": ""jquery"", ""freq"": ""42.08%""}, {""tech"": ""api"", ""freq"": ""38.28%""}, {""tech"": ""xml"", ""freq"": ""35.64%""}, {""tech"": ""git"", ""freq"": ""7.92%""}, {""tech"": ""web"", ""freq"": ""6.27%""}]",2020,08
frontend,2020-09-01,"[{""tech"": ""html"", ""freq"": ""70.0%""}, {""tech"": ""css"", ""freq"": ""66.15%""}, {""tech"": ""javascript"", ""freq"": ""64.62%""}, {""tech"": ""php"", ""freq"": ""41.54%""}, {""tech"": ""git"", ""freq"": ""36.92%""}, {""tech"": ""web"", ""freq"": ""26.15%""}, {""tech"": ""sql"", ""freq"": ""24.62%""}, {""tech"": ""mysql"", ""freq"": ""24.62%""}, {""tech"": ""jquery"", ""freq"": ""23.85%""}, {""tech"": ""typescript"", ""freq"": ""18.46%""}]",2020,09
frontend,2020-10-01,"[{""tech"": ""css"", ""freq"": ""75.93%""}, {""tech"": ""javascript"", ""freq"": ""66.67%""}, {""tech"": ""html"", ""freq"": ""62.96%""}, {""tech"": ""php"", ""freq"": ""34.07%""}, {""tech"": ""git"", ""freq"": ""33.7%""}, {""tech"": ""jquery"", ""freq"": ""32.96%""}, {""tech"": ""web"", ""freq"": ""28.52%""}, {""tech"": ""rest"", ""freq"": ""22.22%""}, {""tech"": ""sql"", ""freq"": ""19.63%""}, {""tech"": ""mysql"", ""freq"": ""19.63%""}]",2020,10
game developer,2016-01-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""max"", ""freq"": ""25.0%""}, {""tech"": ""2d"", ""freq"": ""25.0%""}, {""tech"": ""adobe"", ""freq"": ""25.0%""}, {""tech"": ""video"", ""freq"": ""16.67%""}, {""tech"": ""web"", ""freq"": ""16.67%""}, {""tech"": ""pipeline"", ""freq"": ""8.33%""}, {""tech"": ""rendering"", ""freq"": ""8.33%""}, {""tech"": ""process"", ""freq"": ""8.33%""}, {""tech"": ""include"", ""freq"": ""8.33%""}]",2016,01
game developer,2016-02-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}]",2016,02
game developer,2016-03-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""2d"", ""freq"": ""50.0%""}, {""tech"": ""git"", ""freq"": ""25.0%""}, {""tech"": ""svn"", ""freq"": ""25.0%""}, {""tech"": ""c#"", ""freq"": ""25.0%""}, {""tech"": ""c++"", ""freq"": ""25.0%""}, {""tech"": ""gpu"", ""freq"": ""25.0%""}, {""tech"": ""time"", ""freq"": ""25.0%""}]",2016,03
game developer,2016-04-01,"[{""tech"": ""3d"", ""freq"": ""83.33%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""unity3d"", ""freq"": ""16.67%""}, {""tech"": ""svn"", ""freq"": ""16.67%""}, {""tech"": ""html"", ""freq"": ""16.67%""}, {""tech"": ""flash"", ""freq"": ""16.67%""}]",2016,04
game developer,2016-05-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""websocket"", ""freq"": ""33.33%""}, {""tech"": ""mysql"", ""freq"": ""33.33%""}, {""tech"": ""c#"", ""freq"": ""33.33%""}, {""tech"": ""max"", ""freq"": ""33.33%""}, {""tech"": ""opengl"", ""freq"": ""33.33%""}]",2016,05
game developer,2016-06-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""max"", ""freq"": ""20.0%""}, {""tech"": ""adobe"", ""freq"": ""20.0%""}]",2016,06
game developer,2016-07-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""delphi"", ""freq"": ""50.0%""}, {""tech"": ""opengl"", ""freq"": ""50.0%""}, {""tech"": ""oracle"", ""freq"": ""50.0%""}]",2016,07
game developer,2016-08-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""max"", ""freq"": ""66.67%""}]",2016,08
game developer,2016-09-01,"[{""tech"": ""unity3d"", ""freq"": ""62.5%""}, {""tech"": ""3d"", ""freq"": ""50.0%""}, {""tech"": ""c#"", ""freq"": ""37.5%""}, {""tech"": ""2d"", ""freq"": ""25.0%""}, {""tech"": ""tcp"", ""freq"": ""25.0%""}, {""tech"": ""udp"", ""freq"": ""25.0%""}, {""tech"": ""arduino"", ""freq"": ""12.5%""}, {""tech"": ""opengl"", ""freq"": ""12.5%""}, {""tech"": ""c"", ""freq"": ""12.5%""}, {""tech"": ""qt"", ""freq"": ""12.5%""}]",2016,09
game developer,2016-10-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""2d"", ""freq"": ""33.33%""}, {""tech"": ""adobe"", ""freq"": ""33.33%""}, {""tech"": ""http"", ""freq"": ""33.33%""}, {""tech"": ""com"", ""freq"": ""33.33%""}]",2016,10
game developer,2016-11-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""max"", ""freq"": ""50.0%""}, {""tech"": ""jasmine"", ""freq"": ""50.0%""}, {""tech"": ""selenium"", ""freq"": ""50.0%""}, {""tech"": ""cucumber"", ""freq"": ""50.0%""}]",2016,11
game developer,2016-12-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""unity3d"", ""freq"": ""50.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""web"", ""freq"": ""50.0%""}, {""tech"": ""max"", ""freq"": ""50.0%""}]",2016,12
game developer,2017-01-01,"[{""tech"": ""mvvm"", ""freq"": ""100.0%""}, {""tech"": ""nhibernate"", ""freq"": ""100.0%""}, {""tech"": ""cuda"", ""freq"": ""100.0%""}, {""tech"": ""dapper"", ""freq"": ""100.0%""}, {""tech"": ""orm"", ""freq"": ""100.0%""}, {""tech"": ""entity"", ""freq"": ""100.0%""}, {""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""nvidia"", ""freq"": ""100.0%""}, {""tech"": ""wpf"", ""freq"": ""100.0%""}, {""tech"": ""gpu"", ""freq"": ""100.0%""}]",2017,01
game developer,2017-02-01,"[{""tech"": ""3d"", ""freq"": ""87.5%""}, {""tech"": ""unity3d"", ""freq"": ""37.5%""}, {""tech"": ""adobe"", ""freq"": ""12.5%""}, {""tech"": ""c#"", ""freq"": ""12.5%""}, {""tech"": ""c"", ""freq"": ""12.5%""}, {""tech"": ""cuda"", ""freq"": ""12.5%""}, {""tech"": ""glsl"", ""freq"": ""12.5%""}, {""tech"": ""max"", ""freq"": ""12.5%""}, {""tech"": ""camera"", ""freq"": ""12.5%""}, {""tech"": ""c++"", ""freq"": ""12.5%""}]",2017,02
game developer,2017-03-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""unity3d"", ""freq"": ""37.5%""}, {""tech"": ""max"", ""freq"": ""25.0%""}, {""tech"": ""opengl"", ""freq"": ""25.0%""}, {""tech"": ""xml"", ""freq"": ""12.5%""}, {""tech"": ""git"", ""freq"": ""12.5%""}, {""tech"": ""svn"", ""freq"": ""12.5%""}, {""tech"": ""api"", ""freq"": ""12.5%""}, {""tech"": ""javascript"", ""freq"": ""12.5%""}]",2017,03
game developer,2017-04-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""file"", ""freq"": ""50.0%""}, {""tech"": ""process"", ""freq"": ""50.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""time"", ""freq"": ""50.0%""}, {""tech"": ""max"", ""freq"": ""50.0%""}]",2017,04
game developer,2017-05-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""c#"", ""freq"": ""100.0%""}]",2017,05
game developer,2017-06-01,"[{""tech"": ""3d"", ""freq"": ""85.71%""}, {""tech"": ""2d"", ""freq"": ""28.57%""}, {""tech"": ""prototype"", ""freq"": ""14.29%""}, {""tech"": ""events"", ""freq"": ""14.29%""}, {""tech"": ""position"", ""freq"": ""14.29%""}, {""tech"": ""product"", ""freq"": ""14.29%""}, {""tech"": ""graphics"", ""freq"": ""14.29%""}, {""tech"": ""this"", ""freq"": ""14.29%""}, {""tech"": ""client"", ""freq"": ""14.29%""}, {""tech"": ""integration"", ""freq"": ""14.29%""}]",2017,06
game developer,2017-07-01,"[{""tech"": ""3d"", ""freq"": ""75.0%""}, {""tech"": ""git"", ""freq"": ""50.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""unity3d"", ""freq"": ""25.0%""}, {""tech"": ""adobe"", ""freq"": ""25.0%""}, {""tech"": ""optimization"", ""freq"": ""25.0%""}, {""tech"": ""performance"", ""freq"": ""25.0%""}, {""tech"": ""graphics"", ""freq"": ""25.0%""}, {""tech"": ""api"", ""freq"": ""25.0%""}, {""tech"": ""svn"", ""freq"": ""25.0%""}]",2017,07
game developer,2017-08-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""xml"", ""freq"": ""66.67%""}, {""tech"": ""git"", ""freq"": ""66.67%""}, {""tech"": ""tfs"", ""freq"": ""66.67%""}, {""tech"": ""c#"", ""freq"": ""66.67%""}, {""tech"": ""wordpress"", ""freq"": ""33.33%""}, {""tech"": ""seo"", ""freq"": ""33.33%""}]",2017,08
game developer,2017-09-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""web"", ""freq"": ""50.0%""}, {""tech"": ""max"", ""freq"": ""50.0%""}, {""tech"": ""flash"", ""freq"": ""50.0%""}]",2017,09
game developer,2017-10-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""gpu"", ""freq"": ""50.0%""}, {""tech"": ""opengl"", ""freq"": ""50.0%""}]",2017,10
game developer,2017-11-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""position"", ""freq"": ""25.0%""}, {""tech"": ""events"", ""freq"": ""25.0%""}, {""tech"": ""package"", ""freq"": ""25.0%""}, {""tech"": ""view"", ""freq"": ""25.0%""}, {""tech"": ""video"", ""freq"": ""25.0%""}, {""tech"": ""set"", ""freq"": ""25.0%""}, {""tech"": ""this"", ""freq"": ""25.0%""}, {""tech"": ""process"", ""freq"": ""25.0%""}, {""tech"": ""size"", ""freq"": ""25.0%""}]",2017,11
game developer,2017-12-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""c++"", ""freq"": ""42.86%""}, {""tech"": ""image"", ""freq"": ""28.57%""}, {""tech"": ""max"", ""freq"": ""28.57%""}, {""tech"": ""c#"", ""freq"": ""28.57%""}, {""tech"": ""unique"", ""freq"": ""14.29%""}, {""tech"": ""action"", ""freq"": ""14.29%""}, {""tech"": ""https"", ""freq"": ""14.29%""}, {""tech"": ""animation"", ""freq"": ""14.29%""}, {""tech"": ""native"", ""freq"": ""14.29%""}]",2017,12
game developer,2018-01-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}]",2018,01
game developer,2018-02-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""unity3d"", ""freq"": ""33.33%""}, {""tech"": ""max"", ""freq"": ""33.33%""}]",2018,02
game developer,2018-03-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""facebook"", ""freq"": ""16.67%""}, {""tech"": ""max"", ""freq"": ""16.67%""}, {""tech"": ""instagram"", ""freq"": ""16.67%""}, {""tech"": ""adobe"", ""freq"": ""16.67%""}, {""tech"": ""performance"", ""freq"": ""16.67%""}, {""tech"": ""graphics"", ""freq"": ""16.67%""}, {""tech"": ""dependencies"", ""freq"": ""16.67%""}, {""tech"": ""integration"", ""freq"": ""16.67%""}, {""tech"": ""process"", ""freq"": ""16.67%""}]",2018,03
game developer,2018-04-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""2d"", ""freq"": ""33.33%""}, {""tech"": ""pipeline"", ""freq"": ""16.67%""}, {""tech"": ""video"", ""freq"": ""16.67%""}, {""tech"": ""rendering"", ""freq"": ""16.67%""}, {""tech"": ""max"", ""freq"": ""16.67%""}, {""tech"": ""process"", ""freq"": ""16.67%""}, {""tech"": ""include"", ""freq"": ""16.67%""}, {""tech"": ""character"", ""freq"": ""16.67%""}, {""tech"": ""tree"", ""freq"": ""16.67%""}]",2018,04
game developer,2018-05-01,"[{""tech"": ""3d"", ""freq"": ""75.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""unity3d"", ""freq"": ""25.0%""}, {""tech"": ""debian"", ""freq"": ""25.0%""}, {""tech"": ""ubuntu"", ""freq"": ""25.0%""}, {""tech"": ""cloud"", ""freq"": ""25.0%""}, {""tech"": ""sql"", ""freq"": ""25.0%""}, {""tech"": ""vba"", ""freq"": ""25.0%""}, {""tech"": ""excel"", ""freq"": ""25.0%""}]",2018,05
game developer,2018-06-01,"[{""tech"": ""unity3d"", ""freq"": ""66.67%""}, {""tech"": ""3d"", ""freq"": ""66.67%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""ios"", ""freq"": ""33.33%""}, {""tech"": ""android"", ""freq"": ""33.33%""}, {""tech"": ""2d"", ""freq"": ""33.33%""}, {""tech"": ""backend"", ""freq"": ""33.33%""}, {""tech"": ""time"", ""freq"": ""33.33%""}, {""tech"": ""git"", ""freq"": ""33.33%""}, {""tech"": ""opengl"", ""freq"": ""16.67%""}]",2018,06
game developer,2018-07-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""2d"", ""freq"": ""75.0%""}, {""tech"": ""position"", ""freq"": ""50.0%""}, {""tech"": ""find"", ""freq"": ""50.0%""}, {""tech"": ""video"", ""freq"": ""50.0%""}, {""tech"": ""join"", ""freq"": ""50.0%""}, {""tech"": ""apply"", ""freq"": ""50.0%""}, {""tech"": ""architecture"", ""freq"": ""25.0%""}, {""tech"": ""match"", ""freq"": ""25.0%""}, {""tech"": ""testing"", ""freq"": ""25.0%""}]",2018,07
game developer,2018-08-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""plugins"", ""freq"": ""33.33%""}, {""tech"": ""web"", ""freq"": ""33.33%""}, {""tech"": ""encoding"", ""freq"": ""33.33%""}, {""tech"": ""layout"", ""freq"": ""33.33%""}, {""tech"": ""output"", ""freq"": ""33.33%""}, {""tech"": ""parameters"", ""freq"": ""33.33%""}, {""tech"": ""c"", ""freq"": ""33.33%""}, {""tech"": ""max"", ""freq"": ""33.33%""}, {""tech"": ""2d"", ""freq"": ""33.33%""}]",2018,08
game developer,2018-09-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""c"", ""freq"": ""33.33%""}, {""tech"": ""git"", ""freq"": ""25.0%""}, {""tech"": ""include"", ""freq"": ""25.0%""}, {""tech"": ""c++"", ""freq"": ""25.0%""}, {""tech"": ""svn"", ""freq"": ""16.67%""}, {""tech"": ""process"", ""freq"": ""16.67%""}, {""tech"": ""2d"", ""freq"": ""16.67%""}, {""tech"": ""performance"", ""freq"": ""16.67%""}, {""tech"": ""graphics"", ""freq"": ""16.67%""}]",2018,09
game developer,2018-10-01,"[{""tech"": ""3d"", ""freq"": ""66.67%""}, {""tech"": ""unity3d"", ""freq"": ""33.33%""}, {""tech"": ""c#"", ""freq"": ""33.33%""}]",2018,10
game developer,2018-11-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""c++"", ""freq"": ""57.14%""}, {""tech"": ""boost"", ""freq"": ""42.86%""}, {""tech"": ""jira"", ""freq"": ""42.86%""}, {""tech"": ""git"", ""freq"": ""42.86%""}, {""tech"": ""stl"", ""freq"": ""42.86%""}, {""tech"": ""product"", ""freq"": ""28.57%""}, {""tech"": ""this"", ""freq"": ""28.57%""}, {""tech"": ""testing"", ""freq"": ""28.57%""}, {""tech"": ""constraints"", ""freq"": ""14.29%""}]",2018,11
game developer,2018-12-01,"[{""tech"": ""3d"", ""freq"": ""66.67%""}, {""tech"": ""unity3d"", ""freq"": ""33.33%""}, {""tech"": ""c#"", ""freq"": ""33.33%""}]",2018,12
game developer,2019-01-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}]",2019,01
game developer,2019-02-01,"[{""tech"": ""3d"", ""freq"": ""100.0%""}, {""tech"": ""git"", ""freq"": ""100.0%""}, {""tech"": ""matlab"", ""freq"": ""50.0%""}, {""tech"": ""c"", ""freq"": ""50.0%""}, {""tech"": ""linq"", ""freq"": ""50.0%""}, {""tech"": ""wpf"", ""freq"": ""50.0%""}, {""tech"": ""c#"", ""freq"": ""50.0%""}, {""tech"": ""unity3d"", ""freq"": ""50.0%""}]",2019,02
